targetid,survey,program,spectype,zwarn,zcat_primary,source_id,gaia_ra,gaia_dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,feh,alphafe,log10micro,teff,logg,clase_aprox,parallax_snr
39627579157645617,main,bright,STAR,0,t,6906375547330534272,309.0227865286609,-8.688462579796694,2.563799239702788,0.594545,-10.549984166061506,-22.58435468222521,19.714787,19.699078,19.807293,-10.0,,,39995.0,8.9999,O,4.312203852866962
39627794010870479,main,bright,STAR,0,t,3689833724282603520,193.46314859903404,0.2701129064137055,1.8551393250732655,0.430526,13.868691519507818,-15.97090180695636,19.736607,19.700888,19.82034,-10.0,,,31474.0,8.4565,O,4.309006482937768
39632934981864538,main,bright,STAR,0,t,712497317350492672,135.48885500862764,32.77195816918983,2.6320935020441234,0.611102,-17.6796469396464,-17.279169837987695,19.408815,19.24089,19.297108,-10.0,,,35347.0,7.4853,O,4.307126309591727
39627878580619020,main,bright,STAR,0,t,3704791991566292096,195.34102801354385,3.807002596316591,2.0378035305157587,0.473407,-18.18433789958025,9.066746025805127,19.671377,19.622423,20.175161,-10.0,,,30000.0,8.0842,O,4.304548793143655
39633029752162540,main,bright,STAR,0,t,1531483529849502592,186.44636380653645,37.50199253722674,1.6803476034538527,0.390481,15.794552777448358,-6.581956294467646,19.918169,19.9673,20.042877,-10.0,,,36106.0,8.2975,O,4.303276224589295
39627756664787073,main,bright,STAR,0,t,3076152162620790656,127.43957622592684,-1.309007106860958,2.430630308973395,0.566482,-3.7423260430592657,-6.82876741881034,20.23788,20.713564,18.770187,-10.0,,,39973.0,7.2659,O,4.290745882434737
39628392118617085,main,bright,STAR,0,t,1891830255195176832,331.51567416886627,25.724148144468348,1.191096510718733,0.279488,-5.089854318158685,-11.268658377593994,19.132563,19.096375,19.318352,-10.0,,,30000.0,8.0044,O,4.2617089489306625
39633000970848983,main,dark,STAR,0,t,1483062622606508032,210.1486058805829,35.895937733667886,1.0844722765227923,0.254575,7.728323616840111,-1.1970820833519469,19.556377,19.528217,19.69043,-10.0,,,38493.0,8.999,O,4.259932344192448
39627724041489294,main,bright,STAR,0,t,2648639570471771648,342.8922134714156,-2.7979989963559984,2.677248851558083,0.629189,9.19839902736396,7.204480486460759,19.834784,19.917593,19.677187,-10.0,,,37205.0,8.9995,O,4.255078921529274
39628505847172090,sv1,dark,STAR,0,t,880073193049049216,116.28663817499556,31.28314932666135,1.7601293604227162,0.413988,-3.554339015867016,-14.922427690261854,19.502628,19.512207,19.485573,-10.0,,,38058.0,7.8679,O,4.251643430299226
39633044008600081,main,bright,STAR,0,t,4033496593327476480,179.7249547804513,38.15488187570477,1.173419929723616,0.276038,1.754102098060501,2.69861516446546,19.229105,19.11136,19.400785,-10.0,,,30000.0,9.0935,O,4.250936210679747
39628154603574737,main,dark,STAR,0,t,1768753745372178688,330.4955977834906,15.132785106938382,3.196738911224746,0.752331,-12.416367715989033,35.17140968640965,20.39963,20.50754,19.871107,-10.0,,,30000.0,7.0001,O,4.2491123072487325
39628476826782827,main,dark,STAR,0,t,4590474858580289024,272.40478762668624,29.802817214993063,5.350938094609865,1.265994,-3.296229673314313,-12.163817890720091,20.810678,20.865559,19.91244,-10.0,,,30000.0,7.0001,O,4.226669395439366
39627672472519384,main,bright,STAR,0,t,3824352370574301568,144.94655794669163,-4.808281145220356,1.7665166293309849,0.418555,-6.112218568363934,4.03847631352418,19.542921,19.59114,19.665926,-10.0,,,33743.0,8.4507,O,4.220512547528962
39633415611355515,main,dark,STAR,0,t,1007049777987037056,95.91640008665576,62.47647467869233,1.4042886215745012,0.335907,7.64714631609,2.841925879002187,19.528193,19.452768,19.661121,-10.0,,,30000.0,7.7425,O,4.180587548263362
39633312188206684,main,bright,STAR,0,t,1417696205362153216,266.08559869602885,54.34471440398431,1.0508490766967515,0.251554,0.5948841936786704,12.49285567886204,19.593834,19.558353,19.909117,-10.0,,,30000.0,9.4432,O,4.177429405601785
39627958947679749,main,bright,STAR,0,t,2699890075186326528,323.6272653353297,7.0009760332718605,1.0334029198724592,0.248264,9.431367442980696,-8.045673177172974,18.91963,18.79904,19.207298,-10.0,,,30000.0,8.5935,O,4.162516191926575
39627956124910654,main,dark,STAR,0,t,3873815894014714880,154.12376886451503,6.937238439541535,2.130758145749795,0.515314,-23.041992072567403,-0.6440604730049174,19.427654,19.56881,19.421043,-10.0,,,30000.0,7.0655,O,4.134873389331155
39627806891575989,main,bright,STAR,0,t,4411565934280556544,241.1574133878607,0.8684489851453747,1.7864550666252783,0.435279,11.632049105949587,-13.750736001591203,19.753555,19.760761,19.766817,-10.0,,,32768.0,8.6099,O,4.104160932701275
39628497638922747,main,dark,STAR,0,t,4597894672282109696,266.5093157859349,30.79683210878985,1.262747243501649,0.310362,-5.918037395086214,-1.507027384341108,19.66395,20.84941,18.472792,-10.0,,,39993.0,7.0012,O,4.068627098361426
39627830144799020,main,dark,STAR,0,t,3700324985060425088,187.2038588123708,1.7801363408806747,1.4336939125580044,0.352511,-20.831863226129663,10.65380361168374,19.692795,19.557613,19.85137,-10.0,,,30000.0,8.0291,O,4.067089856934973
39627985556341101,main,bright,STAR,0,t,3145945312460333568,121.9493338035599,8.221110404498448,1.7499644127295648,0.434167,-22.22199631319015,-9.650671502182592,19.532866,19.56775,19.677464,-10.0,,,39995.0,8.9994,O,4.030625111373192
39633375530584428,main,bright,STAR,0,t,2152544906182163712,271.0101935769407,58.97018905723999,1.2159749340706911,0.304122,4.891423377829772,-14.159447313309933,19.91115,19.838102,19.924976,-10.0,,,31028.0,8.6523,O,3.9983129601629974
39627723798218084,main,bright,STAR,0,t,2673594704853481728,328.29808147858495,-2.862472358005336,1.949794647269601,0.487923,0.4680684053810894,-12.718413444643408,19.882889,19.791117,19.892702,-10.0,,,32359.0,8.0556,O,3.9961113685347915
39627975745871041,main,dark,STAR,0,t,4442145379878089984,252.33871646687447,7.818511655320009,1.9156541367839748,0.481957,7.094565244509565,-9.42388266236611,19.839296,19.713058,19.834255,-10.0,,,39996.0,8.0257,O,3.974740768956514
39628450176176720,main,bright,STAR,0,t,1308429939544976000,256.0188325557596,28.40621268693906,2.781996478715377,0.700501,-0.3059698056985002,9.635444425802824,20.623518,21.221817,19.389492,-10.0,,,39992.0,8.087,O,3.971438268775315
39627398026625647,main,bright,STAR,0,t,5108687642372014336,54.90852820999823,-16.355737548706426,1.252762091543731,0.315706,6.555109704622463,-11.525879684553702,19.58355,19.525408,19.715967,-10.0,,,39998.0,8.9983,O,3.9681288652852054
39628448230020043,main,dark,STAR,0,t,684150773715051136,124.27976545083452,28.38356716570965,1.5173233586149573,0.383439,1.9519942752723929,-1.9188895082685808,19.737577,20.931982,18.584105,-10.0,,,39897.0,7.0003,O,3.9571440532000066
39628012911592218,main,bright,STAR,0,t,2725354249092484096,330.41003581792665,9.205664228788518,1.257162094876226,0.319199,17.91074364250796,-3.550961917729325,19.095812,19.00934,19.250128,-10.0,,,30000.0,8.6866,O,3.9384900794683757
39627897085890315,main,bright,STAR,0,t,1158847975360297472,220.25247877281583,4.512986307161002,1.7044183152986316,0.437073,5.567247834020385,-27.32174104967928,19.754221,19.751263,19.884106,-10.0,,,38113.0,7.977,O,3.8996193205680325
39627587147794729,main,bright,STAR,0,t,3186079342300589824,70.03789926867525,-8.26840236011202,1.526758299851254,0.391739,0.3762930702865967,12.854231249667944,19.558548,19.521008,19.650764,-10.0,,,38268.0,8.1177,O,3.897386524832233
39633478840485964,main,bright,STAR,0,t,1072363964132400640,159.1248832012691,68.69980529754116,1.1549278806548864,0.29754,7.1178163496966445,3.544343442599787,19.817177,19.763071,20.172277,-10.0,,,30000.0,7.7886,O,3.8815886289402646
39627760313829735,main,dark,STAR,0,t,2650727989729637888,344.82746941618774,-1.294403627553973,1.3422786806464582,0.346956,0.5758108321831558,7.983141601462918,19.313417,19.132486,19.434956,-10.0,,,30000.0,8.1049,O,3.8687288320318953
39628335617148811,main,dark,STAR,0,t,1220660324349751552,234.66721549100197,23.191602433510724,1.702289159591579,0.440895,0.347138188569168,13.47307212460926,19.830967,19.958853,20.012789,-10.0,,,39995.0,7.4646,O,3.860985403761846
39628088421650611,main,bright,STAR,0,t,1170444318339713664,230.33549039775644,12.426038877557078,0.8981194967265895,0.233191,-10.38636690848156,5.143947335791504,18.891037,18.78621,19.18262,-10.0,,,30000.0,7.7253,O,3.851432931487877
39628369028973369,main,bright,STAR,0,t,1300280909117627008,251.76435169745355,24.85803909589461,1.126339476520447,0.292585,5.693324853463523,-15.816146569188536,19.674097,19.595367,19.844395,-10.0,,,34839.0,7.7167,O,3.84961456165028
39633467746552088,main,bright,STAR,0,t,1678696420140981760,198.6195491943646,67.57916409733286,1.1286763973364533,0.293618,-2.245425353322973,-0.3916123794574131,19.786901,19.68767,20.013489,-10.0,,,30000.0,9.4998,O,3.8440299890894063
39633318974587743,sv3,bright,STAR,0,t,1621307685603904384,240.52931550046625,54.70836792861706,4.530401228814224,1.1796,-0.937011354331891,0.6587693727617498,20.756363,20.891733,19.58118,-10.0,,,39980.0,7.0008,O,3.840624982039864
39633497484166381,main,bright,STAR,0,t,1098550860772220672,121.5649014726562,70.95043319565173,1.150465228311214,0.301446,-3.530842965504356,-8.86765387457745,19.41106,19.368113,19.918427,-10.0,,,30000.0,8.1266,O,3.816488619226044
39628104380977568,main,bright,STAR,0,t,649643662133413632,125.10564091569552,13.199680994581763,1.7642692640466775,0.463022,14.267599949742124,-33.84424478195604,19.691313,20.013697,18.072893,-10.0,,,39991.0,7.0052,O,3.810335716330277
39627606189934871,main,bright,STAR,0,t,5756151076026072704,134.78649365097186,-7.460751312378872,1.2342222082190355,0.324533,-11.488811162582133,8.859941923191927,19.309221,19.151642,19.511526,-10.0,,,30000.0,9.4969,O,3.803071515744271
39627980162466749,main,bright,STAR,0,t,3863634210187047424,157.6095160889048,7.935402327135024,1.9257275380837424,0.506517,-1.9632072656593555,-4.176667776331743,19.831522,19.763603,20.215584,-10.0,,,33162.0,8.8848,O,3.8019010972657235
39627720501496887,main,bright,STAR,0,t,3072194436160618624,131.86396197664348,-2.6323294299402127,0.9406920434224062,0.249998,-3.266510755327781,0.608768251722555,19.052021,18.952814,19.443457,-10.0,,,30000.0,9.2428,O,3.7627982760758334
39633419763712063,sv3,dark,STAR,0,t,2159426096624492288,270.5442399283322,62.69254812000924,1.5428267672271971,0.411053,5.912444470619274,-2.0982049571386105,20.307987,20.207876,20.210993,-10.0,,,39933.0,8.9999,O,3.7533524076632383
39628528500608381,main,dark,STAR,0,t,1333786906768717696,260.7045460940716,32.30765191143773,0.6329076539787134,0.168663,-7.04341054519942,-4.576721971347379,18.928164,19.602163,18.047523,-10.0,,,32868.0,8.9992,O,3.7524984968766915
39633462902129918,main,bright,STAR,0,t,1057835949490929664,175.76458703194328,67.04021183324967,1.0090399350740649,0.268931,1.5078940471669071,2.7254228918544774,19.735594,19.621956,19.967888,-10.0,,,30000.0,7.7785,O,3.7520402447990935
39628086731342035,main,bright,STAR,0,t,650808255401528576,127.08154619932009,12.488737119416776,1.3353649188850207,0.356421,2.507873408669149,-13.571019636576944,19.537998,19.443283,19.852076,-10.0,,,30000.0,8.7633,O,3.7465943894580307
39628483013381772,main,dark,STAR,0,t,1894511070698183680,337.1295992749992,29.955641742798644,3.6871333627076335,0.98564,-2.784644117760896,-27.58768846499764,20.711872,20.84327,20.385014,-10.0,,,30000.0,7.0047,O,3.7408519973901564
39628507151602322,main,bright,STAR,0,t,1457274741311391488,207.09834715843556,31.34601084488603,0.8651936036970164,0.232762,-1.7080925397704905,-8.084188357087037,19.06109,18.923004,19.372702,-10.0,,,30000.0,8.5706,O,3.717074108733455
39628265035403776,main,bright,STAR,0,t,93375578312393856,32.64962169347245,20.26210212817929,1.512847110407674,0.407236,1.1921941530972524,-7.252947870254507,19.54834,19.452543,19.558962,-10.0,,,30000.0,9.4994,O,3.7149149643147314
39632966434947997,sv3,dark,STAR,0,t,1287853983884711680,218.67036181738715,34.29184327386355,2.4878896346112027,0.670886,18.009915161156126,-17.53626425015071,20.573666,20.756397,20.106314,-10.0,,,30000.0,7.0016,O,3.7083642148013265
39627842912259957,main,dark,STAR,0,t,4421762878131937920,228.17575751789295,2.2201283484357357,2.2557439558239327,0.608681,-6.713724862105594,-8.271946021411337,19.752766,19.73332,20.078709,-10.0,,,30000.0,7.2623,O,3.7059542778958643
39628456958363307,sv1,bright,STAR,0,t,2866913588025508736,356.1126358404434,28.648895067839245,1.3791571701023844,0.372581,-13.713967931101791,-11.186727653365333,19.580788,19.577845,19.750536,-10.0,,,30000.0,8.261,O,3.701630437683039
39628298833101247,sv1,bright,STAR,0,t,98259231006004992,25.824162205983992,21.73166830068762,1.9655582673692444,0.531824,-6.752137868322556,-5.001279604948517,19.842773,19.739796,19.91557,-10.0,,,35567.0,8.9997,O,3.695881094815662
39627722040806321,main,bright,STAR,0,t,6340062531436360832,223.63166308159308,-2.684256574238097,1.6042542969471183,0.43527,-19.08327274714469,-13.36505188382812,19.919744,19.995369,20.009127,-10.0,,,39985.0,7.0045,O,3.685653265667559
39627878953912023,sv3,dark,STAR,0,t,3668387848765878400,217.62831698946155,3.7370709173131376,1.2269345696522054,0.333316,-25.254549593560053,-16.70801737932891,19.293741,19.222704,19.600836,-10.0,,,30000.0,7.588,O,3.680995120702893
39627684665362137,main,bright,STAR,0,t,3780123248331785344,153.5381707510673,-4.236203195282038,2.521122772381576,0.685421,-4.651580106832474,-4.196226585228545,20.08209,20.544266,18.562635,-10.0,,,39992.0,7.9341,O,3.6782105777056384
39632966627885418,main,dark,STAR,0,t,1373978523530541184,232.4817537321306,34.356456657468115,1.5220176027393089,0.415603,-9.28305295846766,-0.9434287782897048,20.113636,21.133722,18.834185,-10.0,,,39983.0,7.0024,O,3.662191087983746
39633152527829237,main,bright,STAR,0,t,926110878775598336,118.89980255195763,44.2260700430575,1.5370822639133086,0.420938,-3.019619500322096,-2.4915983688482544,19.888992,19.841234,20.157131,-10.0,,,30000.0,8.7837,O,3.6515645152333804
39628455662322226,main,bright,STAR,0,t,4596122298193583104,268.0259926017521,28.635017463493732,3.4737392075610143,0.95292,-1.37219426435368,-2.5394669346448437,20.690207,21.28053,19.322527,-10.0,,,39996.0,8.9945,O,3.645362892541886
39628408472210657,main,bright,STAR,0,t,1881436335551144960,336.18454805947954,26.586434968258537,1.7061685239220727,0.468669,-0.6199989035494378,-18.93085530185052,19.92218,19.74676,19.602095,-10.0,,,34943.0,7.2052,O,3.6404552550351585
39628517972905346,main,dark,STAR,0,t,1322241210043184640,242.09339201432175,31.7455870343046,0.6773507009684125,0.186694,3.9257536879589456,-10.406665049172323,18.926458,20.14181,17.856577,-10.0,,,34989.0,7.0017,O,3.6281332071111687
39628135896975765,main,bright,STAR,0,t,4544933366132981120,257.70626456304893,14.562491148336596,1.3096983642029312,0.363316,-3.430602480155295,-5.46338788131486,19.822788,19.783192,20.034824,-10.0,,,30000.0,8.1637,O,3.604846371211098
39633494405546525,main,bright,STAR,0,t,2262609730973527808,287.9211472991108,70.46355130484649,1.0171353764357267,0.282445,-7.795481104848176,2.552347815456988,19.376902,19.349373,19.55535,-10.0,,,30000.0,7.3499,O,3.601180323375265
39633014270987846,main,bright,STAR,0,t,898594883030301440,112.3590515809569,36.79129622970517,2.35325181566446,0.656739,3.2444804379662764,-6.038124039006515,20.233921,20.247272,18.253279,-10.0,,,39985.0,7.1412,O,3.5832375047994107
39628399936802551,main,bright,STAR,0,t,702992825307252736,129.53472264103235,26.13993116235129,1.520709293821514,0.424623,-2.3391062322043847,-2.636821575105486,19.654543,20.171917,18.094503,-10.0,,,39891.0,7.0163,O,3.5813163531450587
39627636577666078,main,bright,STAR,0,t,3775838447223819136,157.43721621975465,-6.22516138928446,1.6980419663357769,0.47692,-16.74346554671104,2.843101652770184,19.886202,19.798914,20.000439,-10.0,,,36661.0,8.9984,O,3.5604335451140168
39627098280697082,sv1,bright,STAR,0,t,4887222708932049280,61.15807686629376,-29.7389941764226,0.5796041774791794,0.16401,4.482449894421108,0.4495232296454399,18.833635,18.730135,19.19715,-10.0,,,30000.0,7.2888,O,3.533956328755438
39633001046344328,main,dark,STAR,0,t,1481016083573430272,215.49712547970324,36.107119543325645,1.3867989317436815,0.395458,4.36793365917183,-2.0782066604032328,20.04837,21.148573,18.775715,-10.0,,,39990.0,7.1754,O,3.50681723910929
39633358266830235,main,bright,STAR,0,t,1082244489152517888,117.476903875388,57.723456017920384,1.0210968310576316,0.292095,-2.3065176854928304,-12.124026470552888,19.215792,19.187069,19.465538,-10.0,,,30000.0,7.0048,O,3.495769633364596
