wavelength,flux,ivar,model
3819.20000000005,28.68282699584961,0.048421382904052734,29.696680068969727
3820.00000000005,23.403621673583984,0.05510200560092926,30.29989242553711
3820.80000000005,17.39400291442871,0.049356862902641296,31.157133102416992
3821.6000000000504,25.479978561401367,0.06515990197658539,32.375064849853516
3822.4000000000506,28.03772735595703,0.05019683390855789,31.159936904907227
3823.2000000000507,17.27396011352539,0.05296258628368378,27.496109008789062
3824.000000000051,24.184568405151367,0.05265073850750923,23.990028381347656
3824.800000000051,21.97626495361328,0.05784076824784279,21.253707885742188
3825.6000000000513,21.648103713989258,0.047055140137672424,19.069900512695312
3826.4000000000515,14.619247436523438,0.05478158965706825,17.430341720581055
3827.2000000000517,14.731996536254883,0.07113944739103317,16.435396194458008
3828.000000000052,14.40992259979248,0.05480737239122391,16.14180564880371
3828.800000000052,16.154264450073242,0.06418834626674652,16.540414810180664
3829.600000000052,15.867782592773438,0.059915367513895035,17.533212661743164
3830.4000000000524,19.64945411682129,0.05257393419742584,18.92091178894043
3831.2000000000526,18.201168060302734,0.06005897372961044,20.51908302307129
3832.0000000000528,20.6069278717041,0.05435451492667198,22.110017776489258
3832.800000000053,19.41521453857422,0.05976186320185661,23.50316619873047
3833.600000000053,26.86479949951172,0.07931642979383469,24.56753921508789
3834.4000000000533,24.005809783935547,0.07629940658807755,25.234207153320312
3835.2000000000535,21.31954574584961,0.05340375378727913,25.45555305480957
3836.0000000000537,24.61248779296875,0.0502471886575222,25.271259307861328
3836.800000000054,22.114261627197266,0.07283823937177658,24.736371994018555
3837.600000000054,20.336772918701172,0.06073532998561859,23.907817840576172
3838.400000000054,17.185123443603516,0.062406692653894424,22.838655471801758
3839.2000000000544,24.399511337280273,0.0532185360789299,21.588787078857422
3840.0000000000546,20.66788673400879,0.05286622792482376,20.214616775512695
3840.8000000000548,28.844284057617188,0.052448663860559464,18.786258697509766
3841.600000000055,11.589690208435059,0.05816114321351051,17.488588333129883
3842.400000000055,12.876147270202637,0.05200256034731865,16.506912231445312
3843.2000000000553,8.30246639251709,0.04940841719508171,16.060815811157227
3844.0000000000555,17.300172805786133,0.07059267163276672,16.3106746673584
3844.8000000000557,9.885355949401855,0.05479736626148224,17.238204956054688
