wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,30.428504943847656,0.004228886682540178,1.510034441947937,39628507805913020,G,5597.0,0.99088,-1.9662
4000.800000000091,10.403196334838867,0.005477580241858959,1.5129761695861816,39628507805913020,G,5597.0,0.99088,-1.9662
4001.6000000000913,-3.4908344745635986,0.005683455616235733,1.516215205192566,39628507805913020,G,5597.0,0.99088,-1.9662
4002.4000000000915,-19.2276611328125,0.006237434223294258,1.5198689699172974,39628507805913020,G,5597.0,0.99088,-1.9662
4003.2000000000917,0.97870272397995,0.00337317050434649,1.5231379270553589,39628507805913020,G,5597.0,0.99088,-1.9662
4004.000000000092,-18.8558292388916,0.004541915375739336,1.5256284475326538,39628507805913020,G,5597.0,0.99088,-1.9662
4004.800000000092,-14.78792953491211,0.0024474288802593946,1.527397871017456,39628507805913020,G,5597.0,0.99088,-1.9662
4005.600000000092,6.2865190505981445,0.004688522312790155,1.528071641921997,39628507805913020,G,5597.0,0.99088,-1.9662
4006.4000000000924,-11.78909969329834,0.0038936042692512274,1.527021884918213,39628507805913020,G,5597.0,0.99088,-1.9662
4007.2000000000926,6.528604507446289,0.003390711732208729,1.5245888233184814,39628507805913020,G,5597.0,0.99088,-1.9662
4008.0000000000928,-2.99808406829834,0.005194602068513632,1.5210750102996826,39628507805913020,G,5597.0,0.99088,-1.9662
4008.800000000093,-18.444746017456055,0.004483733791857958,1.5158313512802124,39628507805913020,G,5597.0,0.99088,-1.9662
4009.600000000093,8.24725341796875,0.004759859759360552,1.5094331502914429,39628507805913020,G,5597.0,0.99088,-1.9662
4010.4000000000933,22.887432098388672,0.004882826004177332,1.502173662185669,39628507805913020,G,5597.0,0.99088,-1.9662
4011.2000000000935,10.969868659973145,0.007568234112113714,1.494114637374878,39628507805913020,G,5597.0,0.99088,-1.9662
4012.0000000000937,4.778001308441162,0.0055774818174541,1.4856380224227905,39628507805913020,G,5597.0,0.99088,-1.9662
4012.800000000094,27.216909408569336,0.0029148515313863754,1.477697730064392,39628507805913020,G,5597.0,0.99088,-1.9662
4013.600000000094,-2.317239999771118,0.004386265296489,1.471260666847229,39628507805913020,G,5597.0,0.99088,-1.9662
4014.400000000094,-20.33759117126465,0.0026401036884635687,1.4668914079666138,39628507805913020,G,5597.0,0.99088,-1.9662
4015.2000000000944,8.38116455078125,0.005485819187015295,1.4655894041061401,39628507805913020,G,5597.0,0.99088,-1.9662
4016.0000000000946,-15.923437118530273,0.0028823232278227806,1.467444896697998,39628507805913020,G,5597.0,0.99088,-1.9662
4016.8000000000948,23.83244514465332,0.004407932981848717,1.4717586040496826,39628507805913020,G,5597.0,0.99088,-1.9662
4017.600000000095,7.031126022338867,0.006022853311151266,1.4780141115188599,39628507805913020,G,5597.0,0.99088,-1.9662
4018.400000000095,4.453802108764648,0.00708190118893981,1.485554814338684,39628507805913020,G,5597.0,0.99088,-1.9662
4019.2000000000953,-8.841975212097168,0.0032539290841668844,1.4934821128845215,39628507805913020,G,5597.0,0.99088,-1.9662
4020.0000000000955,13.035846710205078,0.008796810172498226,1.5011569261550903,39628507805913020,G,5597.0,0.99088,-1.9662
4020.8000000000957,3.318729877471924,0.004922929219901562,1.5085570812225342,39628507805913020,G,5597.0,0.99088,-1.9662
4021.600000000096,-0.3488781452178955,0.0055083418264985085,1.5145761966705322,39628507805913020,G,5597.0,0.99088,-1.9662
4022.400000000096,11.403205871582031,0.004599898122251034,1.5187692642211914,39628507805913020,G,5597.0,0.99088,-1.9662
4023.200000000096,11.246665954589844,0.00637371651828289,1.521041989326477,39628507805913020,G,5597.0,0.99088,-1.9662
4024.0000000000964,-0.1939692497253418,0.00438272999599576,1.521189570426941,39628507805913020,G,5597.0,0.99088,-1.9662
4024.8000000000966,-5.41713285446167,0.003053193213418126,1.5190626382827759,39628507805913020,G,5597.0,0.99088,-1.9662
4025.6000000000968,-7.882962703704834,0.004698582459241152,1.5157796144485474,39628507805913020,G,5597.0,0.99088,-1.9662
4026.400000000097,-5.0594682693481445,0.005933808628469706,1.5121872425079346,39628507805913020,G,5597.0,0.99088,-1.9662
4027.200000000097,4.042266368865967,0.00553277600556612,1.5086243152618408,39628507805913020,G,5597.0,0.99088,-1.9662
4028.0000000000973,11.894933700561523,0.00553891621530056,1.5053846836090088,39628507805913020,G,5597.0,0.99088,-1.9662
4028.8000000000975,-3.0925137996673584,0.005331564228981733,1.5027912855148315,39628507805913020,G,5597.0,0.99088,-1.9662
4029.6000000000977,-10.480562210083008,0.004201922565698624,1.5000474452972412,39628507805913020,G,5597.0,0.99088,-1.9662
4030.400000000098,-6.753401756286621,0.004419204778969288,1.496812105178833,39628507805913020,G,5597.0,0.99088,-1.9662
4031.200000000098,12.340193748474121,0.005114434752613306,1.4934122562408447,39628507805913020,G,5597.0,0.99088,-1.9662
4032.000000000098,18.052852630615234,0.004435054492205381,1.4902982711791992,39628507805913020,G,5597.0,0.99088,-1.9662
4032.8000000000984,6.473695278167725,0.0038112658075988293,1.4878532886505127,39628507805913020,G,5597.0,0.99088,-1.9662
4033.6000000000986,23.9528751373291,0.004002963658422232,1.4874707460403442,39628507805913020,G,5597.0,0.99088,-1.9662
4034.4000000000988,19.10849952697754,0.006434968207031488,1.4893553256988525,39628507805913020,G,5597.0,0.99088,-1.9662
4035.200000000099,32.35543441772461,0.004535702522844076,1.4926915168762207,39628507805913020,G,5597.0,0.99088,-1.9662
4036.000000000099,20.04578971862793,0.0040548681281507015,1.4965980052947998,39628507805913020,G,5597.0,0.99088,-1.9662
4036.8000000000993,-10.362554550170898,0.004873413592576981,1.5000571012496948,39628507805913020,G,5597.0,0.99088,-1.9662
4037.6000000000995,-24.29468536376953,0.004973260220140219,1.5016692876815796,39628507805913020,G,5597.0,0.99088,-1.9662
4038.4000000000997,-15.853713989257812,0.0057480065152049065,1.5008702278137207,39628507805913020,G,5597.0,0.99088,-1.9662
4039.2000000001,18.813867568969727,0.006206282414495945,1.49785578250885,39628507805913020,G,5597.0,0.99088,-1.9662
4040.0000000001,-3.7909276485443115,0.004071560222655535,1.4925472736358643,39628507805913020,G,5597.0,0.99088,-1.9662
4040.8000000001,35.5906867980957,0.0038577287923544645,1.4848992824554443,39628507805913020,G,5597.0,0.99088,-1.9662
4041.6000000001004,3.9341917037963867,0.0025192927569150925,1.4757609367370605,39628507805913020,G,5597.0,0.99088,-1.9662
4042.4000000001006,-5.553016185760498,0.007397647015750408,1.4652507305145264,39628507805913020,G,5597.0,0.99088,-1.9662
4043.2000000001008,23.36040687561035,0.005328136030584574,1.4532957077026367,39628507805913020,G,5597.0,0.99088,-1.9662
4044.000000000101,-2.949733257293701,0.006285564042627811,1.4396891593933105,39628507805913020,G,5597.0,0.99088,-1.9662
4044.800000000101,24.72360610961914,0.004015800543129444,1.4242615699768066,39628507805913020,G,5597.0,0.99088,-1.9662
4045.6000000001013,-14.130208015441895,0.006578115280717611,1.405563473701477,39628507805913020,G,5597.0,0.99088,-1.9662
4046.4000000001015,10.60307502746582,0.007058481220155954,1.3833657503128052,39628507805913020,G,5597.0,0.99088,-1.9662
4047.2000000001017,2.453331708908081,0.0039572459645569324,1.3576149940490723,39628507805913020,G,5597.0,0.99088,-1.9662
4048.000000000102,3.2231316566467285,0.0045205713249742985,1.3294579982757568,39628507805913020,G,5597.0,0.99088,-1.9662
4048.800000000102,-6.289508819580078,0.006604539696127176,1.3031233549118042,39628507805913020,G,5597.0,0.99088,-1.9662
4049.600000000102,13.984865188598633,0.007780749816447496,1.283812403678894,39628507805913020,G,5597.0,0.99088,-1.9662
4050.4000000001024,-20.847055435180664,0.005999163258820772,1.2740041017532349,39628507805913020,G,5597.0,0.99088,-1.9662
4051.2000000001026,-2.8061816692352295,0.006792224943637848,1.2756551504135132,39628507805913020,G,5597.0,0.99088,-1.9662
4052.000000000103,-13.352151870727539,0.005352896638214588,1.2883753776550293,39628507805913020,G,5597.0,0.99088,-1.9662
4052.800000000103,7.750087738037109,0.004503932781517506,1.3095860481262207,39628507805913020,G,5597.0,0.99088,-1.9662
4053.600000000103,0.5795691013336182,0.0062439353205263615,1.3345736265182495,39628507805913020,G,5597.0,0.99088,-1.9662
4054.4000000001033,12.292601585388184,0.005526743363589048,1.3589463233947754,39628507805913020,G,5597.0,0.99088,-1.9662
