wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,0.472797155380249,0.26581212878227234,0.4699332118034363,39628303530727510,M,3678.6,3.0187,-2.1363
4000.800000000091,2.3689799308776855,0.251219242811203,0.5391777157783508,39628303530727510,M,3678.6,3.0187,-2.1363
4001.6000000000913,3.005127191543579,0.22609326243400574,0.5611088871955872,39628303530727510,M,3678.6,3.0187,-2.1363
4002.4000000000915,1.0144373178482056,0.26552316546440125,0.5637658834457397,39628303530727510,M,3678.6,3.0187,-2.1363
4003.2000000000917,2.177262544631958,0.24312733113765717,0.5429502725601196,39628303530727510,M,3678.6,3.0187,-2.1363
4004.000000000092,2.686493158340454,0.22276875376701355,0.4864243268966675,39628303530727510,M,3678.6,3.0187,-2.1363
4004.800000000092,0.7065128087997437,0.22742952406406403,0.4522479176521301,39628303530727510,M,3678.6,3.0187,-2.1363
4005.600000000092,-0.7827028036117554,0.22347325086593628,0.4803937077522278,39628303530727510,M,3678.6,3.0187,-2.1363
4006.4000000000924,-2.000093460083008,0.2673201262950897,0.5177424550056458,39628303530727510,M,3678.6,3.0187,-2.1363
4007.2000000000926,0.6733836531639099,0.2936793565750122,0.5421509146690369,39628303530727510,M,3678.6,3.0187,-2.1363
4008.0000000000928,2.2321434020996094,0.27000394463539124,0.503119707107544,39628303530727510,M,3678.6,3.0187,-2.1363
4008.800000000093,-0.9728376865386963,0.2653496563434601,0.4413481652736664,39628303530727510,M,3678.6,3.0187,-2.1363
4009.600000000093,2.589780569076538,0.22554682195186615,0.45724958181381226,39628303530727510,M,3678.6,3.0187,-2.1363
4010.4000000000933,2.6953141689300537,0.24806559085845947,0.5142813324928284,39628303530727510,M,3678.6,3.0187,-2.1363
4011.2000000000935,1.0639944076538086,0.2912983298301697,0.5248799920082092,39628303530727510,M,3678.6,3.0187,-2.1363
4012.0000000000937,3.138251304626465,0.2701263725757599,0.543079137802124,39628303530727510,M,3678.6,3.0187,-2.1363
4012.800000000094,-1.350903034210205,0.25519177317619324,0.5498483777046204,39628303530727510,M,3678.6,3.0187,-2.1363
