wavelength,flux,ivar,mask,redshift
3778.4000000000406,39.743560791015625,0.05146856978535652,0,-2.628611585589587e-05
3779.2000000000407,45.2120246887207,0.049941536039114,0,-2.628611585589587e-05
3780.000000000041,39.0620231628418,0.06061621010303497,0,-2.628611585589587e-05
3780.800000000041,53.3770866394043,0.05237441137433052,0,-2.628611585589587e-05
3781.6000000000413,35.84510040283203,0.06389042735099792,0,-2.628611585589587e-05
3782.4000000000415,36.87224197387695,0.06253068149089813,0,-2.628611585589587e-05
3783.2000000000417,43.325008392333984,0.04827544838190079,0,-2.628611585589587e-05
3784.000000000042,46.45825958251953,0.049182988703250885,0,-2.628611585589587e-05
3784.800000000042,33.89014434814453,0.0625435933470726,0,-2.628611585589587e-05
3785.600000000042,51.41078186035156,0.054505784064531326,0,-2.628611585589587e-05
3786.4000000000424,39.514217376708984,0.05377095565199852,0,-2.628611585589587e-05
3787.2000000000426,29.616130828857422,0.06565996259450912,0,-2.628611585589587e-05
3788.0000000000427,28.289493560791016,0.07579685747623444,0,-2.628611585589587e-05
3788.800000000043,29.691650390625,0.06456867605447769,0,-2.628611585589587e-05
3789.600000000043,22.073299407958984,0.0776357501745224,0,-2.628611585589587e-05
3790.4000000000433,27.501813888549805,0.07419604063034058,0,-2.628611585589587e-05
3791.2000000000435,32.62212371826172,0.06157909706234932,0,-2.628611585589587e-05
3792.0000000000437,33.779624938964844,0.06698822230100632,0,-2.628611585589587e-05
3792.800000000044,41.112335205078125,0.06547639518976212,0,-2.628611585589587e-05
3793.600000000044,33.354461669921875,0.06097210943698883,0,-2.628611585589587e-05
3794.400000000044,27.166889190673828,0.076299287378788,0,-2.628611585589587e-05
3795.2000000000444,30.23663330078125,0.07113441824913025,0,-2.628611585589587e-05
3796.0000000000446,24.957433700561523,0.08840121328830719,0,-2.628611585589587e-05
3796.8000000000447,26.345836639404297,0.07481717318296432,0,-2.628611585589587e-05
3797.600000000045,32.24241638183594,0.06941850483417511,0,-2.628611585589587e-05
3798.400000000045,26.256303787231445,0.06695769727230072,0,-2.628611585589587e-05
3799.2000000000453,23.406904220581055,0.08410069346427917,0,-2.628611585589587e-05
3800.0000000000455,24.688356399536133,0.07481496036052704,0,-2.628611585589587e-05
3800.8000000000457,26.547271728515625,0.0861726850271225,0,-2.628611585589587e-05
3801.600000000046,35.75719451904297,0.07762949168682098,0,-2.628611585589587e-05
3802.400000000046,45.76413345336914,0.0658966526389122,0,-2.628611585589587e-05
3803.200000000046,45.0040283203125,0.05856432765722275,0,-2.628611585589587e-05
3804.0000000000464,47.69932556152344,0.06683184951543808,0,-2.628611585589587e-05
3804.8000000000466,45.664955139160156,0.06589668989181519,0,-2.628611585589587e-05
3805.6000000000467,37.761985778808594,0.060906700789928436,0,-2.628611585589587e-05
3806.400000000047,45.96458053588867,0.06625906378030777,0,-2.628611585589587e-05
3807.200000000047,42.57857131958008,0.062209852039813995,0,-2.628611585589587e-05
3808.0000000000473,32.29450225830078,0.0698443129658699,0,-2.628611585589587e-05
3808.8000000000475,38.93214416503906,0.06956944614648819,0,-2.628611585589587e-05
3809.6000000000477,28.912933349609375,0.07443208992481232,0,-2.628611585589587e-05
3810.400000000048,35.0921630859375,0.07477004826068878,0,-2.628611585589587e-05
3811.200000000048,47.54365158081055,0.06876658648252487,0,-2.628611585589587e-05
3812.000000000048,40.540428161621094,0.0728343203663826,0,-2.628611585589587e-05
3812.8000000000484,43.441925048828125,0.06781322509050369,0,-2.628611585589587e-05
3813.6000000000486,34.312095642089844,0.07896120101213455,0,-2.628611585589587e-05
3814.4000000000487,23.285829544067383,0.08351265639066696,0,-2.628611585589587e-05
3815.200000000049,31.710651397705078,0.08267830312252045,0,-2.628611585589587e-05
3816.000000000049,19.333721160888672,0.09134984761476517,0,-2.628611585589587e-05
3816.8000000000493,24.68136978149414,0.08630241453647614,0,-2.628611585589587e-05
3817.6000000000495,32.02935028076172,0.08507837355136871,0,-2.628611585589587e-05
3818.4000000000497,34.57445526123047,0.08595199137926102,0,-2.628611585589587e-05
3819.20000000005,33.150672912597656,0.07932258397340775,0,-2.628611585589587e-05
3820.00000000005,32.96535110473633,0.08130260556936264,0,-2.628611585589587e-05
3820.80000000005,25.03306770324707,0.09228424727916718,0,-2.628611585589587e-05
3821.6000000000504,15.809653282165527,0.10991860926151276,0,-2.628611585589587e-05
3822.4000000000506,22.813663482666016,0.09780409932136536,0,-2.628611585589587e-05
3823.2000000000507,30.372705459594727,0.08189857751131058,0,-2.628611585589587e-05
3824.000000000051,29.914886474609375,0.08573812246322632,0,-2.628611585589587e-05
3824.800000000051,26.5147705078125,0.08767187595367432,0,-2.628611585589587e-05
3825.6000000000513,19.509546279907227,0.09255217760801315,0,-2.628611585589587e-05
3826.4000000000515,17.9678955078125,0.11324943602085114,0,-2.628611585589587e-05
3827.2000000000517,15.07582950592041,0.12043727189302444,0,-2.628611585589587e-05
3828.000000000052,22.51270294189453,0.12079160660505295,0,-2.628611585589587e-05
3828.800000000052,18.148386001586914,0.10509516298770905,0,-2.628611585589587e-05
3829.600000000052,19.486127853393555,0.10569502413272858,0,-2.628611585589587e-05
3830.4000000000524,22.20172691345215,0.10783954709768295,0,-2.628611585589587e-05
3831.2000000000526,25.071002960205078,0.09483681619167328,0,-2.628611585589587e-05
3832.0000000000528,24.295372009277344,0.11190339922904968,0,-2.628611585589587e-05
3832.800000000053,13.301112174987793,0.10571230947971344,0,-2.628611585589587e-05
3833.600000000053,12.930949211120605,0.12007874995470047,0,-2.628611585589587e-05
3834.4000000000533,17.599449157714844,0.08862907439470291,0,-2.628611585589587e-05
3835.2000000000535,19.62617301940918,0.09543051570653915,0,-2.628611585589587e-05
3836.0000000000537,20.092727661132812,0.11303935199975967,0,-2.628611585589587e-05
3836.800000000054,20.32537269592285,0.09645282477140427,0,-2.628611585589587e-05
3837.600000000054,26.63522720336914,0.08944667130708694,0,-2.628611585589587e-05
3838.400000000054,16.709131240844727,0.09974347054958344,0,-2.628611585589587e-05
3839.2000000000544,13.029206275939941,0.10881555825471878,0,-2.628611585589587e-05
3840.0000000000546,15.950095176696777,0.11514823883771896,0,-2.628611585589587e-05
3840.8000000000548,14.304939270019531,0.09357862174510956,0,-2.628611585589587e-05
3841.600000000055,18.755373001098633,0.08978147804737091,0,-2.628611585589587e-05
3842.400000000055,23.027151107788086,0.09432918578386307,0,-2.628611585589587e-05
3843.2000000000553,38.79475784301758,0.08719570934772491,0,-2.628611585589587e-05
3844.0000000000555,35.64346694946289,0.08154630661010742,0,-2.628611585589587e-05
3844.8000000000557,34.99156951904297,0.08231174945831299,0,-2.628611585589587e-05
3845.600000000056,33.4627799987793,0.07545940577983856,0,-2.628611585589587e-05
