wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,2.684490442276001,0.8324572443962097,1.4736754894256592,39633048911744180,F,6405.1,3.7098,-2.1327
4000.800000000091,1.0915353298187256,0.9558956623077393,1.495837688446045,39633048911744180,F,6405.1,3.7098,-2.1327
4001.6000000000913,0.8982712626457214,0.9623658657073975,1.534690260887146,39633048911744180,F,6405.1,3.7098,-2.1327
4002.4000000000915,2.0388314723968506,0.9431169033050537,1.547240972518921,39633048911744180,F,6405.1,3.7098,-2.1327
4003.2000000000917,2.8293468952178955,0.9261410236358643,1.5442819595336914,39633048911744180,F,6405.1,3.7098,-2.1327
4004.000000000092,2.3640875816345215,0.9580482244491577,1.5361065864562988,39633048911744180,F,6405.1,3.7098,-2.1327
4004.800000000092,1.4081947803497314,0.8829845190048218,1.542109489440918,39633048911744180,F,6405.1,3.7098,-2.1327
4005.600000000092,1.3915287256240845,0.8974747061729431,1.5487289428710938,39633048911744180,F,6405.1,3.7098,-2.1327
4006.4000000000924,1.5972893238067627,1.087386131286621,1.5222833156585693,39633048911744180,F,6405.1,3.7098,-2.1327
4007.2000000000926,1.8237143754959106,1.0871440172195435,1.4724243879318237,39633048911744180,F,6405.1,3.7098,-2.1327
4008.0000000000928,0.9905924201011658,0.9760079383850098,1.4844859838485718,39633048911744180,F,6405.1,3.7098,-2.1327
4008.800000000093,0.43802979588508606,1.0380244255065918,1.5219130516052246,39633048911744180,F,6405.1,3.7098,-2.1327
4009.600000000093,2.534213066101074,0.9226738214492798,1.549428939819336,39633048911744180,F,6405.1,3.7098,-2.1327
4010.4000000000933,0.9235424995422363,0.9948208332061768,1.5633385181427002,39633048911744180,F,6405.1,3.7098,-2.1327
4011.2000000000935,2.8479950428009033,1.0392870903015137,1.555100917816162,39633048911744180,F,6405.1,3.7098,-2.1327
4012.0000000000937,2.5630440711975098,0.9696985483169556,1.5484033823013306,39633048911744180,F,6405.1,3.7098,-2.1327
4012.800000000094,1.5308921337127686,0.9533836841583252,1.5565201044082642,39633048911744180,F,6405.1,3.7098,-2.1327
4013.600000000094,0.07211478054523468,1.049938440322876,1.5299955606460571,39633048911744180,F,6405.1,3.7098,-2.1327
4014.400000000094,3.005244493484497,0.9839068055152893,1.498995065689087,39633048911744180,F,6405.1,3.7098,-2.1327
4015.2000000000944,1.9303263425827026,0.9651192426681519,1.5302481651306152,39633048911744180,F,6405.1,3.7098,-2.1327
4016.0000000000946,3.0872652530670166,1.0139620304107666,1.5396009683609009,39633048911744180,F,6405.1,3.7098,-2.1327
4016.8000000000948,1.3944051265716553,1.0245758295059204,1.5298551321029663,39633048911744180,F,6405.1,3.7098,-2.1327
4017.600000000095,2.1463491916656494,1.0687018632888794,1.5445672273635864,39633048911744180,F,6405.1,3.7098,-2.1327
4018.400000000095,0.4126409590244293,0.9461815357208252,1.5502263307571411,39633048911744180,F,6405.1,3.7098,-2.1327
4019.2000000000953,1.3937463760375977,1.0142333507537842,1.5307434797286987,39633048911744180,F,6405.1,3.7098,-2.1327
4020.0000000000955,0.4182755649089813,0.9790493249893188,1.5315285921096802,39633048911744180,F,6405.1,3.7098,-2.1327
4020.8000000000957,1.752968668937683,0.9606900215148926,1.553457498550415,39633048911744180,F,6405.1,3.7098,-2.1327
4021.600000000096,-1.1037237644195557,0.9308263063430786,1.5675687789916992,39633048911744180,F,6405.1,3.7098,-2.1327
4022.400000000096,-0.4496198892593384,1.022698998451233,1.5572216510772705,39633048911744180,F,6405.1,3.7098,-2.1327
4023.200000000096,-0.045990463346242905,0.9772192239761353,1.5405972003936768,39633048911744180,F,6405.1,3.7098,-2.1327
4024.0000000000964,1.1865254640579224,1.0356193780899048,1.5306276082992554,39633048911744180,F,6405.1,3.7098,-2.1327
4024.8000000000966,3.03074049949646,1.068734049797058,1.5443025827407837,39633048911744180,F,6405.1,3.7098,-2.1327
4025.6000000000968,2.8294594287872314,1.0436065196990967,1.5322012901306152,39633048911744180,F,6405.1,3.7098,-2.1327
4026.400000000097,2.5011115074157715,1.0361607074737549,1.498511791229248,39633048911744180,F,6405.1,3.7098,-2.1327
4027.200000000097,0.7085222601890564,1.1073942184448242,1.4914567470550537,39633048911744180,F,6405.1,3.7098,-2.1327
4028.0000000000973,3.8658828735351562,1.0526907444000244,1.5372815132141113,39633048911744180,F,6405.1,3.7098,-2.1327
4028.8000000000975,1.6591461896896362,1.0647327899932861,1.5664856433868408,39633048911744180,F,6405.1,3.7098,-2.1327
4029.6000000000977,1.656435489654541,0.9775705337524414,1.5601166486740112,39633048911744180,F,6405.1,3.7098,-2.1327
4030.400000000098,2.9529759883880615,0.9630272388458252,1.544299840927124,39633048911744180,F,6405.1,3.7098,-2.1327
4031.200000000098,1.7015306949615479,1.1205685138702393,1.5433590412139893,39633048911744180,F,6405.1,3.7098,-2.1327
4032.000000000098,-0.01427826564759016,1.1502130031585693,1.501434326171875,39633048911744180,F,6405.1,3.7098,-2.1327
4032.8000000000984,0.6380985379219055,1.1909704208374023,1.453816533088684,39633048911744180,F,6405.1,3.7098,-2.1327
4033.6000000000986,1.2993714809417725,1.0973951816558838,1.4746928215026855,39633048911744180,F,6405.1,3.7098,-2.1327
4034.4000000000988,1.9626362323760986,1.0861563682556152,1.484369158744812,39633048911744180,F,6405.1,3.7098,-2.1327
4035.200000000099,0.582605242729187,1.081712245941162,1.4755651950836182,39633048911744180,F,6405.1,3.7098,-2.1327
4036.000000000099,2.1224284172058105,1.1030343770980835,1.4979021549224854,39633048911744180,F,6405.1,3.7098,-2.1327
4036.8000000000993,3.1956262588500977,1.1219518184661865,1.5088753700256348,39633048911744180,F,6405.1,3.7098,-2.1327
4037.6000000000995,0.6905828714370728,1.0439385175704956,1.5252152681350708,39633048911744180,F,6405.1,3.7098,-2.1327
4038.4000000000997,2.1140637397766113,1.0509817600250244,1.551364779472351,39633048911744180,F,6405.1,3.7098,-2.1327
4039.2000000001,1.646375298500061,1.0710489749908447,1.56253182888031,39633048911744180,F,6405.1,3.7098,-2.1327
4040.0000000001,1.9054431915283203,1.0288305282592773,1.5687233209609985,39633048911744180,F,6405.1,3.7098,-2.1327
4040.8000000001,1.3040046691894531,1.0817193984985352,1.5727187395095825,39633048911744180,F,6405.1,3.7098,-2.1327
4041.6000000001004,1.0209531784057617,1.001949429512024,1.568984866142273,39633048911744180,F,6405.1,3.7098,-2.1327
4042.4000000001006,0.6111546754837036,1.0212273597717285,1.5461722612380981,39633048911744180,F,6405.1,3.7098,-2.1327
4043.2000000001008,2.2358193397521973,1.0048489570617676,1.5281212329864502,39633048911744180,F,6405.1,3.7098,-2.1327
4044.000000000101,1.1870900392532349,1.0375150442123413,1.5460516214370728,39633048911744180,F,6405.1,3.7098,-2.1327
4044.800000000101,1.0908992290496826,0.9942352771759033,1.5560083389282227,39633048911744180,F,6405.1,3.7098,-2.1327
4045.6000000001013,1.5122283697128296,1.1412818431854248,1.5385276079177856,39633048911744180,F,6405.1,3.7098,-2.1327
4046.4000000001015,0.5668321847915649,1.176077127456665,1.5003023147583008,39633048911744180,F,6405.1,3.7098,-2.1327
4047.2000000001017,2.2037978172302246,0.9418964385986328,1.4439932107925415,39633048911744180,F,6405.1,3.7098,-2.1327
4048.000000000102,1.7572801113128662,0.9297822713851929,1.4107023477554321,39633048911744180,F,6405.1,3.7098,-2.1327
4048.800000000102,1.8162699937820435,1.0189738273620605,1.4965152740478516,39633048911744180,F,6405.1,3.7098,-2.1327
4049.600000000102,1.8207030296325684,1.042975902557373,1.5546433925628662,39633048911744180,F,6405.1,3.7098,-2.1327
4050.4000000001024,-1.2392909526824951,1.1238398551940918,1.5507090091705322,39633048911744180,F,6405.1,3.7098,-2.1327
4051.2000000001026,0.8259375095367432,1.0226478576660156,1.5379136800765991,39633048911744180,F,6405.1,3.7098,-2.1327
4052.000000000103,0.9870463609695435,0.9779574275016785,1.5472954511642456,39633048911744180,F,6405.1,3.7098,-2.1327
4052.800000000103,-0.38434672355651855,1.1532840728759766,1.5486506223678589,39633048911744180,F,6405.1,3.7098,-2.1327
4053.600000000103,1.5916372537612915,1.1220836639404297,1.5451141595840454,39633048911744180,F,6405.1,3.7098,-2.1327
4054.4000000001033,1.9082435369491577,1.0655739307403564,1.543954849243164,39633048911744180,F,6405.1,3.7098,-2.1327
4055.2000000001035,0.7854512333869934,1.0174026489257812,1.5347285270690918,39633048911744180,F,6405.1,3.7098,-2.1327
4056.0000000001037,1.3236862421035767,1.1123278141021729,1.5078719854354858,39633048911744180,F,6405.1,3.7098,-2.1327
4056.800000000104,0.8918699026107788,1.1830546855926514,1.501964807510376,39633048911744180,F,6405.1,3.7098,-2.1327
4057.600000000104,1.1848646402359009,1.1667630672454834,1.5131888389587402,39633048911744180,F,6405.1,3.7098,-2.1327
4058.4000000001042,2.4874348640441895,1.2068467140197754,1.5244752168655396,39633048911744180,F,6405.1,3.7098,-2.1327
4059.2000000001044,1.6920374631881714,1.0568281412124634,1.5275514125823975,39633048911744180,F,6405.1,3.7098,-2.1327
4060.0000000001046,1.6404659748077393,1.0771222114562988,1.5207087993621826,39633048911744180,F,6405.1,3.7098,-2.1327
