wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,15.761072158813477,0.11771208792924881,16.850109100341797,2780924135604244,F,6106.2,3.4427,-1.2088
4000.800000000091,26.860525131225586,0.11015684902667999,17.297229766845703,2780924135604244,F,6106.2,3.4427,-1.2088
4001.6000000000913,16.32758140563965,0.1155996099114418,17.63237953186035,2780924135604244,F,6106.2,3.4427,-1.2088
4002.4000000000915,22.57038688659668,0.10301292687654495,17.629846572875977,2780924135604244,F,6106.2,3.4427,-1.2088
4003.2000000000917,16.199552536010742,0.12144239991903305,17.614107131958008,2780924135604244,F,6106.2,3.4427,-1.2088
4004.000000000092,18.156898498535156,0.11386657506227493,17.732885360717773,2780924135604244,F,6106.2,3.4427,-1.2088
4004.800000000092,19.883014678955078,0.10855643451213837,17.83561134338379,2780924135604244,F,6106.2,3.4427,-1.2088
4005.600000000092,21.753280639648438,0.11535754054784775,17.581684112548828,2780924135604244,F,6106.2,3.4427,-1.2088
4006.4000000000924,14.220767974853516,0.13132552802562714,16.876842498779297,2780924135604244,F,6106.2,3.4427,-1.2088
4007.2000000000926,20.365880966186523,0.13207413256168365,16.489078521728516,2780924135604244,F,6106.2,3.4427,-1.2088
4008.0000000000928,17.322612762451172,0.12539727985858917,16.900238037109375,2780924135604244,F,6106.2,3.4427,-1.2088
4008.800000000093,17.345754623413086,0.11120538413524628,17.466796875,2780924135604244,F,6106.2,3.4427,-1.2088
4009.600000000093,24.663330078125,0.11324578523635864,17.921348571777344,2780924135604244,F,6106.2,3.4427,-1.2088
4010.4000000000933,17.395132064819336,0.11710904538631439,17.857181549072266,2780924135604244,F,6106.2,3.4427,-1.2088
4011.2000000000935,20.01683807373047,0.11209835857152939,17.653364181518555,2780924135604244,F,6106.2,3.4427,-1.2088
4012.0000000000937,20.23552894592285,0.10836352407932281,17.76161003112793,2780924135604244,F,6106.2,3.4427,-1.2088
4012.800000000094,16.394968032836914,0.10877874493598938,17.565509796142578,2780924135604244,F,6106.2,3.4427,-1.2088
4013.600000000094,18.97342872619629,0.10808977484703064,17.166587829589844,2780924135604244,F,6106.2,3.4427,-1.2088
4014.400000000094,13.630433082580566,0.11578655987977982,17.297090530395508,2780924135604244,F,6106.2,3.4427,-1.2088
4015.2000000000944,20.98063087463379,0.12138313800096512,17.430524826049805,2780924135604244,F,6106.2,3.4427,-1.2088
4016.0000000000946,14.118764877319336,0.11771427094936371,17.39354705810547,2780924135604244,F,6106.2,3.4427,-1.2088
4016.8000000000948,15.48431396484375,0.11609727889299393,17.66008186340332,2780924135604244,F,6106.2,3.4427,-1.2088
4017.600000000095,16.789121627807617,0.11616350710391998,17.751632690429688,2780924135604244,F,6106.2,3.4427,-1.2088
4018.400000000095,17.556211471557617,0.1181960254907608,17.471996307373047,2780924135604244,F,6106.2,3.4427,-1.2088
4019.2000000000953,16.897846221923828,0.12176927179098129,17.4166259765625,2780924135604244,F,6106.2,3.4427,-1.2088
4020.0000000000955,18.198331832885742,0.1176069900393486,17.592756271362305,2780924135604244,F,6106.2,3.4427,-1.2088
4020.8000000000957,21.378047943115234,0.10849513858556747,17.77960777282715,2780924135604244,F,6106.2,3.4427,-1.2088
4021.600000000096,14.362234115600586,0.11772109568119049,17.70796775817871,2780924135604244,F,6106.2,3.4427,-1.2088
4022.400000000096,15.648200988769531,0.11608506739139557,17.545387268066406,2780924135604244,F,6106.2,3.4427,-1.2088
4023.200000000096,20.462291717529297,0.11478744447231293,17.449108123779297,2780924135604244,F,6106.2,3.4427,-1.2088
4024.0000000000964,18.11220359802246,0.11604069918394089,17.661617279052734,2780924135604244,F,6106.2,3.4427,-1.2088
4024.8000000000966,13.970087051391602,0.11878081411123276,17.663848876953125,2780924135604244,F,6106.2,3.4427,-1.2088
4025.6000000000968,16.541725158691406,0.11751918494701385,17.23497772216797,2780924135604244,F,6106.2,3.4427,-1.2088
4026.400000000097,16.720836639404297,0.12041492760181427,16.83776092529297,2780924135604244,F,6106.2,3.4427,-1.2088
4027.200000000097,18.63657569885254,0.12482215464115143,17.22484016418457,2780924135604244,F,6106.2,3.4427,-1.2088
4028.0000000000973,18.51426124572754,0.11939243227243423,17.617557525634766,2780924135604244,F,6106.2,3.4427,-1.2088
4028.8000000000975,18.668397903442383,0.11464069038629532,17.69558334350586,2780924135604244,F,6106.2,3.4427,-1.2088
4029.6000000000977,14.794198036193848,0.11454068869352341,17.65170669555664,2780924135604244,F,6106.2,3.4427,-1.2088
4030.400000000098,21.94549560546875,0.11419817060232162,17.658124923706055,2780924135604244,F,6106.2,3.4427,-1.2088
4031.200000000098,20.04079246520996,0.1298951953649521,17.214496612548828,2780924135604244,F,6106.2,3.4427,-1.2088
4032.000000000098,14.228299140930176,0.1332848072052002,16.534658432006836,2780924135604244,F,6106.2,3.4427,-1.2088
4032.8000000000984,18.430246353149414,0.12720483541488647,16.57399559020996,2780924135604244,F,6106.2,3.4427,-1.2088
4033.6000000000986,14.029814720153809,0.12635745108127594,16.687795639038086,2780924135604244,F,6106.2,3.4427,-1.2088
4034.4000000000988,13.360651016235352,0.13476747274398804,16.49970817565918,2780924135604244,F,6106.2,3.4427,-1.2088
4035.200000000099,19.967185974121094,0.12546953558921814,16.670522689819336,2780924135604244,F,6106.2,3.4427,-1.2088
4036.000000000099,17.906734466552734,0.12212584912776947,16.75021743774414,2780924135604244,F,6106.2,3.4427,-1.2088
4036.8000000000993,16.375770568847656,0.12291889637708664,17.130939483642578,2780924135604244,F,6106.2,3.4427,-1.2088
