wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,3.615276575088501,1.1512986421585083,4.680681228637695,39627871852957753,B,15309.0,8.4289,-10.0
4000.800000000091,4.4336323738098145,1.1682850122451782,4.691098213195801,39627871852957753,B,15309.0,8.4289,-10.0
4001.6000000000913,2.7394914627075195,1.2168844938278198,4.664280414581299,39627871852957753,B,15309.0,8.4289,-10.0
4002.4000000000915,3.348844051361084,1.1291086673736572,4.625370025634766,39627871852957753,B,15309.0,8.4289,-10.0
4003.2000000000917,4.560058116912842,1.2591850757598877,4.572754383087158,39627871852957753,B,15309.0,8.4289,-10.0
4004.000000000092,3.8067240715026855,1.2842164039611816,4.521129608154297,39627871852957753,B,15309.0,8.4289,-10.0
4004.800000000092,4.545633792877197,1.262001395225525,4.454710006713867,39627871852957753,B,15309.0,8.4289,-10.0
4005.600000000092,3.507185459136963,1.2099018096923828,4.414088726043701,39627871852957753,B,15309.0,8.4289,-10.0
4006.4000000000924,3.812067747116089,1.280471920967102,4.472708225250244,39627871852957753,B,15309.0,8.4289,-10.0
4007.2000000000926,3.127206802368164,1.271621584892273,4.538301467895508,39627871852957753,B,15309.0,8.4289,-10.0
4008.0000000000928,2.9659855365753174,1.230043888092041,4.534766674041748,39627871852957753,B,15309.0,8.4289,-10.0
4008.800000000093,4.666891098022461,1.1202188730239868,4.543303489685059,39627871852957753,B,15309.0,8.4289,-10.0
4009.600000000093,3.808218240737915,1.138670802116394,4.595608711242676,39627871852957753,B,15309.0,8.4289,-10.0
4010.4000000000933,3.863293409347534,1.182949423789978,4.659662246704102,39627871852957753,B,15309.0,8.4289,-10.0
4011.2000000000935,4.794113636016846,1.2939822673797607,4.693572998046875,39627871852957753,B,15309.0,8.4289,-10.0
4012.0000000000937,5.237427234649658,1.2084929943084717,4.704599857330322,39627871852957753,B,15309.0,8.4289,-10.0
4012.800000000094,4.501685619354248,1.0924912691116333,4.750181674957275,39627871852957753,B,15309.0,8.4289,-10.0
4013.600000000094,3.421830654144287,1.1282776594161987,4.78462553024292,39627871852957753,B,15309.0,8.4289,-10.0
4014.400000000094,3.3605213165283203,1.1592739820480347,4.71872615814209,39627871852957753,B,15309.0,8.4289,-10.0
4015.2000000000944,4.49273157119751,1.2039012908935547,4.647208213806152,39627871852957753,B,15309.0,8.4289,-10.0
