wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,1694.574462890625,0.00161998369731009,1740.2403564453125,2305843041673429225,A,7861.5,4.4566,0.079395
4000.800000000091,1866.6806640625,0.0014623848255723715,1802.8895263671875,2305843041673429225,A,7861.5,4.4566,0.079395
4001.6000000000913,1961.2205810546875,0.0014142646687105298,1871.58935546875,2305843041673429225,A,7861.5,4.4566,0.079395
4002.4000000000915,1948.658935546875,0.001315529108978808,1886.2847900390625,2305843041673429225,A,7861.5,4.4566,0.079395
4003.2000000000917,1934.5712890625,0.0013115445617586374,1863.5267333984375,2305843041673429225,A,7861.5,4.4566,0.079395
4004.000000000092,1778.440185546875,0.0017221717862412333,1842.972412109375,2305843041673429225,A,7861.5,4.4566,0.079395
4004.800000000092,1934.59033203125,0.000415962451370433,1852.2752685546875,2305843041673429225,A,7861.5,4.4566,0.079395
4005.600000000092,1911.7056884765625,0.001172426389530301,1859.501708984375,2305843041673429225,A,7861.5,4.4566,0.079395
4006.4000000000924,1825.990966796875,0.0011531191412359476,1806.1612548828125,2305843041673429225,A,7861.5,4.4566,0.079395
4007.2000000000926,1735.93359375,0.001357032684609294,1738.238525390625,2305843041673429225,A,7861.5,4.4566,0.079395
4008.0000000000928,1917.1290283203125,0.001247851992957294,1804.279296875,2305843041673429225,A,7861.5,4.4566,0.079395
4008.800000000093,1933.9849853515625,0.0013368455693125725,1892.5244140625,2305843041673429225,A,7861.5,4.4566,0.079395
4009.600000000093,2017.431640625,0.0013993578031659126,1945.802490234375,2305843041673429225,A,7861.5,4.4566,0.079395
4010.4000000000933,2112.568359375,0.0011615210678428411,1945.978759765625,2305843041673429225,A,7861.5,4.4566,0.079395
4011.2000000000935,1989.0281982421875,0.0012646957766264677,1920.1710205078125,2305843041673429225,A,7861.5,4.4566,0.079395
4012.0000000000937,1929.035400390625,0.0016097917687147856,1936.7158203125,2305843041673429225,A,7861.5,4.4566,0.079395
4012.800000000094,2032.1275634765625,0.0013946488033980131,1934.5146484375,2305843041673429225,A,7861.5,4.4566,0.079395
4013.600000000094,1894.83447265625,0.0014440473169088364,1873.576416015625,2305843041673429225,A,7861.5,4.4566,0.079395
4014.400000000094,1876.8729248046875,0.0014840009389445186,1851.12841796875,2305843041673429225,A,7861.5,4.4566,0.079395
4015.2000000000944,1982.34765625,0.00135068001691252,1884.5113525390625,2305843041673429225,A,7861.5,4.4566,0.079395
4016.0000000000946,1974.6435546875,0.0013289038324728608,1880.8038330078125,2305843041673429225,A,7861.5,4.4566,0.079395
4016.8000000000948,1975.7095947265625,0.001386573538184166,1908.969482421875,2305843041673429225,A,7861.5,4.4566,0.079395
4017.600000000095,1874.2762451171875,0.0017031995812430978,1940.39306640625,2305843041673429225,A,7861.5,4.4566,0.079395
4018.400000000095,2022.3916015625,0.0012508671497926116,1923.0618896484375,2305843041673429225,A,7861.5,4.4566,0.079395
4019.2000000000953,1888.398681640625,0.001453750068321824,1883.83203125,2305843041673429225,A,7861.5,4.4566,0.079395
4020.0000000000955,1861.3238525390625,0.0015965637285262346,1899.33349609375,2305843041673429225,A,7861.5,4.4566,0.079395
4020.8000000000957,2058.10498046875,0.0014022343093529344,1962.8260498046875,2305843041673429225,A,7861.5,4.4566,0.079395
4021.600000000096,2139.475341796875,0.0013222178677096963,1986.28369140625,2305843041673429225,A,7861.5,4.4566,0.079395
4022.400000000096,2127.472900390625,0.001223613740876317,1956.179443359375,2305843041673429225,A,7861.5,4.4566,0.079395
4023.200000000096,1995.7681884765625,0.0014450314920395613,1908.339599609375,2305843041673429225,A,7861.5,4.4566,0.079395
4024.0000000000964,2015.860107421875,0.001355163287371397,1900.290771484375,2305843041673429225,A,7861.5,4.4566,0.079395
4024.8000000000966,2023.469482421875,0.0013755219988524914,1906.8798828125,2305843041673429225,A,7861.5,4.4566,0.079395
4025.6000000000968,1901.993408203125,0.0014178304700180888,1870.82763671875,2305843041673429225,A,7861.5,4.4566,0.079395
4026.400000000097,1761.1270751953125,0.0005163204623386264,1814.7294921875,2305843041673429225,A,7861.5,4.4566,0.079395
4027.200000000097,2070.677490234375,0.0003824119921773672,1872.783935546875,2305843041673429225,A,7861.5,4.4566,0.079395
4028.0000000000973,2161.400634765625,0.0013156603090465069,1963.4033203125,2305843041673429225,A,7861.5,4.4566,0.079395
4028.8000000000975,2224.400146484375,0.0012056250125169754,1989.5706787109375,2305843041673429225,A,7861.5,4.4566,0.079395
4029.6000000000977,2123.297119140625,0.0012717298232018948,1963.1383056640625,2305843041673429225,A,7861.5,4.4566,0.079395
4030.400000000098,2037.4271240234375,0.0014274317072704434,1930.2264404296875,2305843041673429225,A,7861.5,4.4566,0.079395
4031.200000000098,1955.443115234375,0.0014314436120912433,1869.5982666015625,2305843041673429225,A,7861.5,4.4566,0.079395
4032.000000000098,1843.743896484375,0.0003970555553678423,1791.194091796875,2305843041673429225,A,7861.5,4.4566,0.079395
4032.8000000000984,1700.4033203125,0.0019089900888502598,1772.0955810546875,2305843041673429225,A,7861.5,4.4566,0.079395
