wavelength,flux,ivar,model,targetid,clase_aprox,teff,logg,feh
4000.000000000091,0.6443779468536377,0.09798649698495865,0.08654335141181946,39627799941614493,O,30242.0,8.9994,-10.0
4000.800000000091,-2.3508331775665283,0.09911942481994629,0.1304420530796051,39627799941614493,O,30242.0,8.9994,-10.0
4001.6000000000913,-0.11948057264089584,0.09241344779729843,0.16724924743175507,39627799941614493,O,30242.0,8.9994,-10.0
4002.4000000000915,-0.7358351349830627,0.10154538601636887,0.1805141717195511,39627799941614493,O,30242.0,8.9994,-10.0
4003.2000000000917,-0.9048797488212585,0.11203747987747192,0.18455399572849274,39627799941614493,O,30242.0,8.9994,-10.0
4004.000000000092,1.8839977979660034,0.10370513796806335,0.1761392205953598,39627799941614493,O,30242.0,8.9994,-10.0
4004.800000000092,-0.7735897302627563,0.10774380713701248,0.15853829681873322,39627799941614493,O,30242.0,8.9994,-10.0
4005.600000000092,2.042422294616699,0.1029813289642334,0.1272316426038742,39627799941614493,O,30242.0,8.9994,-10.0
4006.4000000000924,-6.32555627822876,0.10668378323316574,0.1097039133310318,39627799941614493,O,30242.0,8.9994,-10.0
4007.2000000000926,-3.8544650077819824,0.11008603125810623,0.13681241869926453,39627799941614493,O,30242.0,8.9994,-10.0
4008.0000000000928,-1.0342676639556885,0.10217629373073578,0.16406309604644775,39627799941614493,O,30242.0,8.9994,-10.0
4008.800000000093,6.583584308624268,0.09607499092817307,0.16069836914539337,39627799941614493,O,30242.0,8.9994,-10.0
4009.600000000093,0.41647934913635254,0.09322118759155273,0.13440784811973572,39627799941614493,O,30242.0,8.9994,-10.0
4010.4000000000933,-2.9649875164031982,0.09136572480201721,0.137350395321846,39627799941614493,O,30242.0,8.9994,-10.0
4011.2000000000935,3.2582480907440186,0.103409543633461,0.16760993003845215,39627799941614493,O,30242.0,8.9994,-10.0
4012.0000000000937,-0.8640734553337097,0.11406927555799484,0.17335620522499084,39627799941614493,O,30242.0,8.9994,-10.0
4012.800000000094,0.36292800307273865,0.09523086994886398,0.16369956731796265,39627799941614493,O,30242.0,8.9994,-10.0
4013.600000000094,1.0680084228515625,0.09727522730827332,0.16927362978458405,39627799941614493,O,30242.0,8.9994,-10.0
4014.400000000094,-3.9273505210876465,0.09083348512649536,0.18201540410518646,39627799941614493,O,30242.0,8.9994,-10.0
4015.2000000000944,-0.7135539054870605,0.10469628870487213,0.19474437832832336,39627799941614493,O,30242.0,8.9994,-10.0
4016.0000000000946,-1.5164459943771362,0.09707266837358475,0.2057812213897705,39627799941614493,O,30242.0,8.9994,-10.0
4016.8000000000948,0.536994457244873,0.09847963601350784,0.20651818811893463,39627799941614493,O,30242.0,8.9994,-10.0
4017.600000000095,-4.2647705078125,0.10585398226976395,0.18973693251609802,39627799941614493,O,30242.0,8.9994,-10.0
4018.400000000095,3.346276044845581,0.10284676402807236,0.17510606348514557,39627799941614493,O,30242.0,8.9994,-10.0
4019.2000000000953,-0.6332703828811646,0.10331466794013977,0.17924480140209198,39627799941614493,O,30242.0,8.9994,-10.0
4020.0000000000955,-3.073840856552124,0.11062727123498917,0.19406622648239136,39627799941614493,O,30242.0,8.9994,-10.0
4020.8000000000957,3.0018811225891113,0.1041017472743988,0.18091759085655212,39627799941614493,O,30242.0,8.9994,-10.0
4021.600000000096,0.4843354821205139,0.09992298483848572,0.15624019503593445,39627799941614493,O,30242.0,8.9994,-10.0
4022.400000000096,2.2107155323028564,0.10102066397666931,0.1586114466190338,39627799941614493,O,30242.0,8.9994,-10.0
4023.200000000096,-1.288777232170105,0.12810641527175903,0.16623520851135254,39627799941614493,O,30242.0,8.9994,-10.0
4024.0000000000964,-1.237696886062622,0.10125651955604553,0.14427439868450165,39627799941614493,O,30242.0,8.9994,-10.0
4024.8000000000966,-3.8334250450134277,0.09073573350906372,0.10389724373817444,39627799941614493,O,30242.0,8.9994,-10.0
4025.6000000000968,0.3162350058555603,0.11854390054941177,0.09512139111757278,39627799941614493,O,30242.0,8.9994,-10.0
4026.400000000097,4.2974534034729,0.10879314690828323,0.1263921707868576,39627799941614493,O,30242.0,8.9994,-10.0
4027.200000000097,-1.0358192920684814,0.1107373833656311,0.14248067140579224,39627799941614493,O,30242.0,8.9994,-10.0
4028.0000000000973,0.9405235648155212,0.1018434464931488,0.14515316486358643,39627799941614493,O,30242.0,8.9994,-10.0
4028.8000000000975,-0.404634952545166,0.1031385213136673,0.14451178908348083,39627799941614493,O,30242.0,8.9994,-10.0
4029.6000000000977,6.398417949676514,0.09264165163040161,0.12671807408332825,39627799941614493,O,30242.0,8.9994,-10.0
4030.400000000098,0.9654266834259033,0.11080567538738251,0.08920100331306458,39627799941614493,O,30242.0,8.9994,-10.0
4031.200000000098,4.4549994468688965,0.10722130537033081,0.048058442771434784,39627799941614493,O,30242.0,8.9994,-10.0
4032.000000000098,1.5511622428894043,0.12719513475894928,0.03586418181657791,39627799941614493,O,30242.0,8.9994,-10.0
4032.8000000000984,0.27871274948120117,0.11613809317350388,0.041278738528490067,39627799941614493,O,30242.0,8.9994,-10.0
4033.6000000000986,-2.099576711654663,0.11485195904970169,0.035025618970394135,39627799941614493,O,30242.0,8.9994,-10.0
4034.4000000000988,-0.04847237095236778,0.10556618869304657,0.030925313010811806,39627799941614493,O,30242.0,8.9994,-10.0
4035.200000000099,-0.04758060351014137,0.10811958461999893,0.03859410807490349,39627799941614493,O,30242.0,8.9994,-10.0
4036.000000000099,-2.5061187744140625,0.11060591787099838,0.066078782081604,39627799941614493,O,30242.0,8.9994,-10.0
4036.8000000000993,-4.672063827514648,0.1141817718744278,0.10507475584745407,39627799941614493,O,30242.0,8.9994,-10.0
4037.6000000000995,2.7071685791015625,0.10965090245008469,0.14464664459228516,39627799941614493,O,30242.0,8.9994,-10.0
4038.4000000000997,0.0022648402955383062,0.11714357137680054,0.16659733653068542,39627799941614493,O,30242.0,8.9994,-10.0
4039.2000000001,-1.986234188079834,0.11802678555250168,0.180877223610878,39627799941614493,O,30242.0,8.9994,-10.0
4040.0000000001,-2.4023380279541016,0.1125650405883789,0.1880856156349182,39627799941614493,O,30242.0,8.9994,-10.0
4040.8000000001,1.017255187034607,0.10453572869300842,0.1847967803478241,39627799941614493,O,30242.0,8.9994,-10.0
4041.6000000001004,0.418800950050354,0.11856166273355484,0.16984565556049347,39627799941614493,O,30242.0,8.9994,-10.0
4042.4000000001006,0.9840670228004456,0.11855806410312653,0.1596527248620987,39627799941614493,O,30242.0,8.9994,-10.0
4043.2000000001008,0.6786105632781982,0.11521411687135696,0.16545136272907257,39627799941614493,O,30242.0,8.9994,-10.0
4044.000000000101,0.8852816224098206,0.11060070246458054,0.15427088737487793,39627799941614493,O,30242.0,8.9994,-10.0
4044.800000000101,-4.860929012298584,0.11918435990810394,0.11445460468530655,39627799941614493,O,30242.0,8.9994,-10.0
4045.6000000001013,4.10432767868042,0.12447278201580048,0.080157071352005,39627799941614493,O,30242.0,8.9994,-10.0
4046.4000000001015,-5.326033592224121,0.1161600723862648,0.055911075323820114,39627799941614493,O,30242.0,8.9994,-10.0
4047.2000000001017,-2.1039891242980957,0.1240546852350235,0.05992177873849869,39627799941614493,O,30242.0,8.9994,-10.0
4048.000000000102,-2.4981086254119873,0.10644162446260452,0.08754327893257141,39627799941614493,O,30242.0,8.9994,-10.0
4048.800000000102,0.5520261526107788,0.11837669461965561,0.12131842225790024,39627799941614493,O,30242.0,8.9994,-10.0
4049.600000000102,3.736602783203125,0.11772044003009796,0.14753499627113342,39627799941614493,O,30242.0,8.9994,-10.0
4050.4000000001024,0.7724477648735046,0.11666634678840637,0.17156098783016205,39627799941614493,O,30242.0,8.9994,-10.0
4051.2000000001026,-1.5990432500839233,0.12002862989902496,0.18518587946891785,39627799941614493,O,30242.0,8.9994,-10.0
4052.000000000103,2.2786734104156494,0.1319112926721573,0.1863761991262436,39627799941614493,O,30242.0,8.9994,-10.0
4052.800000000103,-0.900597870349884,0.1116756945848465,0.19173966348171234,39627799941614493,O,30242.0,8.9994,-10.0
4053.600000000103,1.4867390394210815,0.11101943999528885,0.1907353699207306,39627799941614493,O,30242.0,8.9994,-10.0
4054.4000000001033,-1.851717233657837,0.11889039725065231,0.18484701216220856,39627799941614493,O,30242.0,8.9994,-10.0
4055.2000000001035,2.8110949993133545,0.12555409967899323,0.16166329383850098,39627799941614493,O,30242.0,8.9994,-10.0
4056.0000000001037,4.923536777496338,0.1084284782409668,0.15574724972248077,39627799941614493,O,30242.0,8.9994,-10.0
4056.800000000104,-3.6575193405151367,0.13444074988365173,0.18247871100902557,39627799941614493,O,30242.0,8.9994,-10.0
4057.600000000104,-3.3243796825408936,0.1241292953491211,0.19200703501701355,39627799941614493,O,30242.0,8.9994,-10.0
4058.4000000001042,2.3380634784698486,0.13189412653446198,0.17272256314754486,39627799941614493,O,30242.0,8.9994,-10.0
4059.2000000001044,-0.741555392742157,0.13265252113342285,0.16445903480052948,39627799941614493,O,30242.0,8.9994,-10.0
4060.0000000001046,2.1174769401550293,0.1226441040635109,0.16730080544948578,39627799941614493,O,30242.0,8.9994,-10.0
4060.800000000105,0.4106591045856476,0.11763651669025421,0.1642104685306549,39627799941614493,O,30242.0,8.9994,-10.0
4061.600000000105,-3.481386661529541,0.1223277747631073,0.15615399181842804,39627799941614493,O,30242.0,8.9994,-10.0
4062.400000000105,3.6810340881347656,0.1340882033109665,0.15110374987125397,39627799941614493,O,30242.0,8.9994,-10.0
4063.2000000001053,-3.394869565963745,0.1273363083600998,0.1216580718755722,39627799941614493,O,30242.0,8.9994,-10.0
4064.0000000001055,0.0019476189045235515,0.12725362181663513,0.08289024233818054,39627799941614493,O,30242.0,8.9994,-10.0
4064.8000000001057,-1.2322903871536255,0.1276436597108841,0.07251734286546707,39627799941614493,O,30242.0,8.9994,-10.0
4065.600000000106,1.1973398923873901,0.12325634062290192,0.10579037666320801,39627799941614493,O,30242.0,8.9994,-10.0
4066.400000000106,-1.4428625106811523,0.11351749300956726,0.14283958077430725,39627799941614493,O,30242.0,8.9994,-10.0
4067.2000000001062,0.1853603571653366,0.1287437528371811,0.16283003985881805,39627799941614493,O,30242.0,8.9994,-10.0
4068.0000000001064,-1.5594818592071533,0.11541622877120972,0.16040654480457306,39627799941614493,O,30242.0,8.9994,-10.0
4068.8000000001066,3.5465755462646484,0.11131167411804199,0.16467981040477753,39627799941614493,O,30242.0,8.9994,-10.0
4069.600000000107,-2.9200620651245117,0.1154806837439537,0.18406523764133453,39627799941614493,O,30242.0,8.9994,-10.0
4070.400000000107,-0.5693029761314392,0.10827179253101349,0.18857532739639282,39627799941614493,O,30242.0,8.9994,-10.0
4071.200000000107,2.9888360500335693,0.1393737643957138,0.16010025143623352,39627799941614493,O,30242.0,8.9994,-10.0
4072.0000000001073,-3.7803118228912354,0.12700487673282623,0.11021211743354797,39627799941614493,O,30242.0,8.9994,-10.0
4072.8000000001075,2.382638454437256,0.14028072357177734,0.08965954929590225,39627799941614493,O,30242.0,8.9994,-10.0
4073.6000000001077,0.1091972291469574,0.12626008689403534,0.12848332524299622,39627799941614493,O,30242.0,8.9994,-10.0
4074.400000000108,-1.6586782932281494,0.14174260199069977,0.17337897419929504,39627799941614493,O,30242.0,8.9994,-10.0
4075.200000000108,-1.553284764289856,0.12813684344291687,0.18488749861717224,39627799941614493,O,30242.0,8.9994,-10.0
4076.0000000001082,0.4751344621181488,0.12469359487295151,0.1764133721590042,39627799941614493,O,30242.0,8.9994,-10.0
4076.8000000001084,-0.5927805304527283,0.11392415314912796,0.16513678431510925,39627799941614493,O,30242.0,8.9994,-10.0
4077.6000000001086,-4.717249870300293,0.1121828705072403,0.13919603824615479,39627799941614493,O,30242.0,8.9994,-10.0
